8123,8500
8468,3840
6170,806
2647,915
1207,6784
326,3075
9522,7292
3348,5550
8051,1306
2165,8589
7510,8758
6685,283
1718,2890
6835,7171
3381,2252
7282,2167
6661,5703
9404,77
9398,3799
8747,8276
9532,5934
6198,2980
6652,340
3068,7283
3748,5643
1376,5588
9876,8112
2977,602
6461,2301
3860,1419
2276,1212
1584,335
4978,4422
2838,9720
699,378
7227,2267
633,3129
5428,9516
1541,3213
1341,5112
7266,5642
3894,9772
1990,1933
9530,1523
4101,2369
4173,5692
6044,3472
3633,794
38,1766
8101,6948
4990,9538
2571,4077
4114,4230
7060,8511
5377,7133
2315,7984
6161,3260
4282,4791
1119,177
1565,1928
8068,7608
177,2826
9200,1197
472,4713
6789,5147
9485,5591
531,2467
7646,1838
4459,6984
1931,8017
4659,983
7305,1504
69,645
1330,4394
3988,8272
6557,8845
1932,7591
8598,6777
9876,2997
4842,5026
8963,1097
6082,9636
2252,8097
5769,5281
3016,8853
5963,7318
1471,5792
7756,7468
9954,5704
9090,5370
135,8383
7984,8871
1186,7362
4367,7389
653,8079
9467,3225
8644,5747
2936,3247
7023,4465
7872,3979
7789,5471
1930,7506
7561,4810
1655,6087
3388,8362
1772,1033
8127,9841
5207,2329
1034,7516
4833,9274
6686,1356
175,1521
9948,1374
3444,348
6320,7446
630,3695
2861,4283
9739,7769
5686,1963
5360,9893
5799,143
805,476
78,9882
6057,1864
4728,7787
2462,9332
380,8930
3577,5023
2414,2718
3752,8175
7058,9764
5232,5506
9278,2461
6130,9471
2058,3319
9689,5995
5046,3499
9522,4712
9848,846
952,2008
3328,9345
3276,959
2410,883
9934,6566
4864,6663
9482,7692
777,80
4273,5735
8258,6472
3715,3368
8760,3152
5078,4477
2783,1890
5286,8575
7665,386
7961,7772
6950,3315
6605,1487
5645,7142
1393,5211
8965,6157
5261,807
6522,1533
3886,2307
6815,5810
4018,8136
4564,7628
3836,3262
8324,9479
6677,471
4894,9081
4816,6792
3790,9893
2343,1848
1768,4300
8247,7393
9616,1267
4821,7028
9240,9423
3051,25
1111,2013
2691,9332
3826,4958
4031,9250
8362,6992
1763,4227
5235,7416
7264,1570
636,2602
3037,8527
6335,1867
3268,4445
454,2590
3910,5159
3768,6459
28,1454
6815,3742
3067,7902
6615,3051
2371,2142
5542,8255
9412,7846
9586,2865
1806,3371
7507,7880
5491,7606
8295,7718
2171,2771
9947,850
7284,9028
685,9971
7732,9429
6251,6200
2957,7243
2327,2821
603,1958
2874,7368
8301,5318
177,3642
3693,4345
3785,2497
8030,9474
8755,3777
4993,6742
9779,7090
4180,959
9515,4813
9880,6931
9839,257
6141,4399
3589,1698
7132,61
5259,7377
4240,8965
2004,1606
7554,9664
5760,6186
6320,87
3527,97
1706,3434
5586,4468
9496,7389
5687,2813
2427,4124
7983,7675
9679,2511
1893,5494
7689,9288
1309,6988
4387,265
702,7370
5169,8563
2030,4934
9455,8298
6552,3625
8745,9956
7404,6170
8054,4112
1188,6965
7666,9923
1711,4283
2519,3757
7980,5059
2167,410
9572,7854
8825,5797
9619,9976
333,6487
6661,7723
4590,8925
4394,9965
4371,3559
6933,8457
1041,4621
1687,4891
3489,1804
7538,9253
1561,5438
429,367
1322,1352
9651,715
5382,7069
1560,2294
3580,4239
3850,5563
2785,2709
4447,6178
6700,7177
3569,4421
813,1592
4643,6210
1787,5420
4606,5965
5370,6423
4412,3021
1526,8965
5840,1287
3710,6420
2304,7592
3167,5536
4001,4107
5980,4839
5038,3866
9751,315
6436,8401
3423,4294
1996,2703
1078,5287
9685,6150
3709,6858
9470,7953
4798,2742
4830,4069
8822,7744
2576,6160
7693,621
6702,7743
9891,3877
2872,6011
8393,915
6001,5587
1385,4553
327,1573
3667,7984
9997,3045
6,3661
278,7328
5127,6623
2160,9547
4960,452
9899,5012
4968,5579
6069,7002
4395,4805
9683,9497
6838,2565
6286,6733
401,9590
4647,4200
9881,9132
7416,5934
5993,3730
89,7149
9124,723
6524,6603
6098,6500
2549,9511
6165,5950
7577,9473
1462,6105
2578,4214
7921,9028
3949,84
1850,7874
3185,3404
3050,1118
6971,4517
7642,4959
1626,2428
8378,2230
4564,6441
7711,2548
7987,7950
9879,5913
1728,6729
9898,5431
7226,9624
5807,485
9731,5580
2887,79
3224,7141
4394,4475
8490,3981
5853,9302
2542,7890
2621,1629
5293,5371
7883,2344
3256,9947
515,1904
2845,9219
2090,6609
7454,9650
6771,9787
1364,3432
1375,2259
6992,1656
5023,5670
1593,588
2903,9181
3735,4402
4464,7147
8779,9219
3338,4244
7289,5092
7533,8024
9299,2726
2026,8061
4979,5161
9891,555
4244,4301
2051,2096
3070,5528
3227,180
8428,7140
3898,7830
6828,2832
488,5477
5266,5542
6688,1788
6937,813
5368,7893
7927,1829
5454,2430
4604,9247
4736,6920
1815,2767
7544,3852
9733,5066
9843,2920
9751,7209
2924,2855
8959,5392
249,8015
9382,8408
1185,2932
317,488
6921,9930
7166,1283
9418,4919
7790,9146
8161,1591
3713,6994
3331,41
1114,7888
5258,6791
3342,2769
5008,6563
9572,9943
4343,5132
4091,7453
466,576
5767,5387
5956,27
6138,1717
4883,4734
4395,1086
4440,1915
7142,8042
5766,4509
6112,9488
1781,8452
1045,6111
9386,1262
2639,8952
4037,2321
6901,2088
7558,9044
3534,5897
1180,5070
8944,6879
6844,6038
4554,4349
9098,4265
7082,6314
3127,4938
251,9182
6712,6804
3807,4230
6574,4987
4517,599
7255,7201
5687,8223
5233,7268
3059,6583
7478,8180
2068,3316
9416,1203
6956,1101
2315,5477
4192,7655
1481,4054
3808,7020
4422,6939
9810,3851
8625,5840
5481,2648
7891,161
2439,8372
2919,628
1244,6887
7878,1299
2394,794
5709,1688
4567,8129
6142,8962
606,101
7344,1204
178,2800
2788,8555
8704,4449
485,1344
6768,6704
2411,3972
3783,5100
1308,7736
4429,9311
9023,2191
7654,1491
9839,2155
9455,3405
8600,708
8006,5944
8689,3447
2406,9805
4981,7963
1774,9086
6304,5343
7773,7938
1683,6223
2141,6090
1765,3173
9577,7826
8326,6075
8171,9812
5616,7615
9511,9158
2268,3472
1838,3379
2734,1621
4415,2407
5615,1965
9024,4180
8725,4641
7813,6962
6321,3429
5547,2548
9652,5981
4,2821
1918,8044
8335,2048
1973,8408
8067,5167
4607,2746
4024,3468
333,7793
9586,9219
5892,742
5962,4392
296,9529
747,7301
9127,7019
9862,7340
8943,8709
6787,7099
5101,7270
1381,4765
2227,6458
6216,460
8997,2677
4649,9509
7137,9455
258,1172
6760,2489
9888,94
8941,9341
6051,8526
8361,3828
4242,2007
1689,6802
2825,3128
9125,1307
3648,9389
77,8281
8025,9698
1025,4709
5797,3490
7710,5923
7411,2318
2832,4474
3174,1706
7177,4848
6274,6881
5404,101
1699,3512
1350,9350
9882,1216
6826,3826
5925,6469
6871,5753
346,1604
2921,767
576,1305
7240,9840
1274,4614
8896,9502
2528,7567
5518,4614
6475,9682
3108,7425
5629,7973
7466,9382
1931,7176
3649,3373
4265,1545
9125,7278
4576,1270
526,7271
9022,7741
3619,3468
4810,143
844,425
6066,2323
2338,2787
3699,5446
1381,9469
5076,9664
4185,9975
2288,3619
8462,1104
9646,5277
9067,4828
3822,8972
9239,6400
4594,3073
1587,8314
839,7069
8247,2078
9071,7896
9672,1787
1133,5088
754,6877
7852,5118
1896,8139
827,9797
5173,5776
5353,7892
4622,5975
3097,4619
5190,7375
4722,2954
3597,7790
2038,9636
2294,3970
5805,6866
1956,8195
7709,6964
7648,7556
9560,2499
9,7240
6754,5202
6969,9713
8606,4243
3360,5443
3028,9782
4576,4039
1121,843
3684,8492
7403,1769
8077,8376
6350,5607
9642,8125
632,279
8563,5254
2366,5251
2850,7184
4153,3343
3935,3670
4497,4126
359,9764
6468,1585
1880,3277
7810,9274
5355,7464
520,3775
1295,389
8568,1705
5870,2158
6993,9628
2318,2456
1424,9137
1286,3145
9443,351
6122,3619
2293,5913
6374,6990
8876,5120
8819,8100
7963,6233
9657,9718
9843,2778
7553,4060
6973,7501
1668,2458
77,6967
3110,2510
2948,5314
2873,9349
2564,8231
7296,2909
528,1799
8161,4917
6880,6904
9605,497
8446,509
3727,9978
6304,718
7014,2386
4834,8855
433,6741
9343,9308
7838,8907
6284,570
5855,458
1009,6585
1298,9864
3381,4606
6412,7070
9669,2140
9633,2600
5904,266
8594,2920
4562,5136
5171,8923
6843,4491
4712,8083
7803,6544
5324,7316
4797,4413
2749,7066
5693,8987
7335,5351
3271,7008
3003,971
3278,9505
8604,1388
6069,2468
1927,4805
6317,3059
7212,9466
5948,1516
4973,3337
374,406
9665,4764
1835,5087
7654,9867
4269,5120
8817,1199
6508,3266
4099,1217
9343,681
8010,1585
9073,9998
7440,83
4422,379
6740,7251
761,9760
5140,9273
5027,9090
2788,7112
9018,803
1389,2272
740,6621
9237,4115
6902,2567
1750,501
5933,4586
350,2092
1640,9630
6435,9271
0,2445
5265,8219
1590,3097
5649,3688
9511,1129
7607,3675
6910,9774
5768,4525
2646,8692
2550,2216
6218,1093
5690,6249
2028,935
3661,7905
4462,4166
8691,8277
4960,268
4276,3446
7174,5132
5032,9643
869,4110
5663,6362
8955,7220
3930,4517
6312,8251
7881,3409
1516,4878
8338,626
7470,9445
3995,4755
1735,8010
1028,4401
7385,8764
5396,1639
863,6332
8206,4660
3234,2517
4559,3384
500,7657
2519,6318
4125,4886
7794,8275
5808,6807
2706,7221
8586,3783
6043,8166
6006,3392
1578,1904
2447,6961
4867,562
195,7407
4102,5897
1121,5010
3516,186
3791,4160
4388,939
4602,2247
4533,2913
4666,7108
4335,5428
1969,6561
6306,5359
3425,9066
3482,8020
1607,4832
9766,3116
648,7783
7300,1084
9238,4602
5082,5763
2638,7374
1507,3056
6114,1188
7941,8992
2494,1752
8955,9893
5705,3799
7924,6034
8634,6845
1590,3010
980,6684
4096,9641
2528,3849
5356,9907
1446,8960
6717,9032
9415,9735
3690,8897
9881,9680
9718,1188
8400,8697
8652,7514
8758,2061
9940,4242
4791,2621
484,3359
2459,3753
6470,3932
400,2424
2018,4112
3396,5496
1368,5053
3484,4847
9404,1154
2980,5552
4638,7104
8084,393
1988,6809
2378,9656
7287,900
5930,8734
5367,6301
1423,4428
8620,8186
4716,9402
7898,9689
8916,4007
2384,6836
7490,6666
8749,6823
3318,3990
5391,6472
8973,4013
8985,7668
3340,6987
9792,2923
8920,5299
3459,9394
8020,4488
5621,9894
7736,9969
2441,7776
2907,2079
6472,2420
7789,1131
5825,2883
3684,9752
6286,3777
5025,9832
6414,9697
9997,2603
7317,7468
3301,2194
5564,4928
9503,7681
9526,1317
3544,354
2529,5067
8796,6294
5717,6575
1793,4775
5964,9628
6945,3322
9630,1919
4770,7328
648,5539
2067,5819
1208,6442
7061,7981
1655,4925
4499,3739
1059,7130
7760,3041
6040,4573
3324,1728
9275,3322
9458,2258
5059,4406
1137,2590
4612,245
3493,7543
9065,1021
4178,9503
5533,6250
2060,4088
9462,6379
6453,1067
9439,9370
4052,4322
5553,6009
606,4415
8717,4840
7220,1696
5640,3139
3945,3898
6980,9975
8782,6002
7126,1109
4892,1323
6393,3903
6334,1465
6143,4384
8872,7940
8255,1368
471,9912
4304,5605
2583,1305
9536,1181
539,7156
7761,2136
7068,1425
4049,346
1969,9061
3188,1854
8568,2323
2896,5918
1582,7890
5653,95
7169,2842
2295,3577
5167,3848
7017,5524
5914,5746
4280,974
8891,2596
7441,9561
799,8648
8624,6738
4706,7283
2502,2619
8215,5852
8918,3451
7410,8585
7436,91
8658,6962
5018,9201
9214,7206
961,825
9851,2476
2920,8335
1255,7426
6396,7194
501,4497
2836,7634
7909,4834
8144,5250
1199,8409
6526,1977
7100,1247
2584,8826
9970,4063
5917,8195
6250,102
8234,9818
9743,1677
3909,771
7573,2706
2038,9151
3043,9698
9955,8159
302,3316
7478,806
404,7071
2893,988
5810,9803
4957,5295
5442,6037
4996,131
9909,8108
3946,2762
8681,5224
3283,1535
4471,7082
4164,9004
7148,4286
5167,6092
5681,6094
6364,2299
2825,3552
2518,6345
3686,4336
8016,4429
7401,9608
8082,6246
5492,7355
900,9373
8429,1185
8229,3782
7778,5228
6504,7510
3700,9770
7164,6222
8962,3411
9975,4997
4578,7426
238,3460
589,8913
3780,5546
2008,2237
7372,7776
5787,2296
2876,3047
5792,8637
5872,5661
9306,4158
4024,1567
4304,4361
3168,9064
4468,2585
3930,2728
2388,569
2249,1504
332,3715
3036,6457
3349,7415
8214,4292
8286,3911
8198,924
5558,4367
7464,6136
2307,9330
9671,2716
6403,7311
8397,6031
8540,8994
3928,4584
4194,8999
8859,9265
1925,5994
7678,4510
3091,1866
4899,4679
6689,9628
2711,4448
7938,9899
1440,6457
2017,5916
1337,7938
177,912
6279,8151
735,1203
5703,4665
3536,7714
7015,2844
349,4393
2397,4365
4727,5786
9864,7292
9208,2058
7633,3063
1640,8645
1885,7783
6760,6226
1106,6211
1999,1601
3107,4754
7455,9584
3466,7887
6707,205
4561,3365
4327,3990
1342,5273
3396,6876
4600,2631
2919,2838
3994,8277
620,9602
1267,7012
492,8630
6470,2916
6960,8725
1541,7607
7953,8253
1382,5182
7326,6380
3455,6399
921,1859
4003,632
8527,5395
1401,3438
6801,5412
9365,990
8227,9541
4117,4436
1313,5357
2890,3642
4313,8768
7745,2296
1689,8621
829,6394
6390,7060
5523,5055
8886,6197
2546,1629
3819,8675
5740,130
4476,1160
9286,6
7729,7970
3096,4076
3306,7323
209,2999
6573,3590
4666,473
891,6261
6101,1879
5150,2280
8130,6664
8033,1376
3773,8444
8156,8417
6792,5306
90,3398
1809,9345
8473,7886
5999,7584
3405,8644
9470,2977
5057,5068
581,9359
1771,3033
5072,8969
5355,7116
2383,6655
1824,1959
5242,1209
8583,960
1407,6407
9441,8497
8746,2147
4783,3884
688,6371
636,7371
4535,4410
5560,101
3093,5742
8109,765
68,3492
2320,373
303,6151
3253,5488
6956,2040
7727,7764
1638,160
595,1230
9909,8784
4951,5120
4476,9
4989,5781
7615,6232
5878,2022
8271,7241
789,3717
5460,9804
9009,9845
6422,8517
8566,5037
6263,5885
2344,7922
6544,3415
4213,7105
2167,5341
6742,5630
1578,4616
5954,9718
7979,4062
7120,3185
6183,9013
6182,7188
1940,4118
2819,579
103,7741
5077,5139
7520,6221
1031,8988
6723,6576
2555,9054
9859,5228
6512,6795
3932,7633
9744,2082
8093,3999
505,9628
8865,9477
7654,4095
1993,4452
7145,4160
9591,482
6007,1125
1177,8490
2800,8088
416,7088
4537,4760
7197,6706
6728,3514
8455,6122
651,653
1051,2113
6070,9482
9152,1486
4967,7562
6629,235
5655,2769
9482,4296
7536,2649
9528,9465
7781,7690
6814,1978
2179,9156
3785,5428
8866,7935
7551,7799
2151,186
3799,8999
5098,8864
4777,4403
5998,9720
2382,1360
7570,8859
867,9652
3812,8049
2816,5982
2317,1652
9167,6691
8508,4854
2251,5460
5651,9727
2391,9355
264,1550
7879,3812
9049,8000
5087,6089
9056,2879
3207,3109
1310,9714
2199,2714
5127,3714
3765,4317
2521,9596
4152,6623
2394,9634
3463,3575
5966,4717
3235,8347
7474,6077
6910,4190
3032,4832
6679,4035
7503,3249
2644,671
7133,8328
2698,8141
1212,2400
3419,699
5071,6949
4700,1425
8480,6332
8450,4850
8167,3725
5097,9531
2680,475
8881,4824
6714,612
7061,9110
9456,5283
8185,339
7334,2947
255,8193
537,8558
9046,5978
9043,8852
6368,126
4865,7079
8719,7751
6067,4355
5035,429
7120,731
1538,5446
7076,4734
3708,2101
8967,3033
8602,1235
9066,9270
4587,907
128,6962
523,751
5095,556
3528,7129
3187,1832
9761,1484
8725,9332
3038,2168
5373,7394
4343,3003
7657,2644
8322,8277
9576,7654
5243,7381
7439,9429
9346,2815
1399,9406
3500,3567
7474,865
8151,8214
1976,8419
5663,7411
3986,2259
6293,1294
5042,7140
6354,541
6941,6489
3768,9337
166,9104
7361,2987
1241,117
7719,3440
3792,5527
3631,5932
4293,9239
5714,3771
4181,524
7706,5442
8397,996
7045,1459
8948,309
6089,3791
3237,9794
9877,4326
4135,9513
335,2683
7978,7353
1583,6099
3488,752
5815,6891
1462,8770
4637,8377
7966,9079
9623,3547
6283,91
194,7036
4919,1897
5423,8245
5044,3937
9211,1456
1805,1702
1577,9431
5337,5941
1310,8715
6284,9439
6392,3457
8665,8231
1900,6679
9783,1591
4138,6836
8159,957
6368,2941
1744,8643
9240,7459
4271,3244
9806,5370
5214,9242
7699,9269
1687,1917
4663,941
1062,422
9286,1424
9792,8105
1250,198
9092,9345
5208,2463
8989,3805
3794,857
145,392
9000,2781
3177,1879
7076,1672
9788,1787
5457,6440
570,2390
8111,1292
6499,6938
7926,286
8146,6765
9475,6797
633,2537
9668,7746
6730,6384
108,4500
7903,8492
292,3495
4982,4756
7135,415
4749,6411
2327,4403
3158,5667
5465,8701
9175,1663
3002,4062
7152,6853
1621,3773
2938,7058
1058,4112
1785,8120
6740,3987
7421,4819
1599,4613
91,4857
3891,6979
4051,7871
9914,3724
1037,5128
8938,6915
1397,8824
8584,7043
1952,55
2378,1853
6282,5442
4614,604
3790,4715
396,3706
1905,4192
6108,619
3275,3609
7558,7319
9699,2171
7805,8406
758,9738
4694,2371
6787,6971
8659,8163
9462,183
1958,7279
399,3099
5380,9580
4030,5436
1720,2124
7630,2953
3793,9566
9995,4969
5034,608
8305,7282
1331,7348
3970,9243
3649,6673
9092,2330
4863,4864
4709,2071
4495,6679
8107,1554
1953,2899
5997,2624
7406,1454
6711,800
4769,5824
3806,9867
1843,9889
6369,6106
8706,9788
9463,2370
4062,7136
4427,1066
864,3840
5521,5021
9031,5450
3172,3195
1583,6661
2525,8490
3120,2771
2194,4329
225,1430
1016,8821
9463,5535
3399,6709
1246,9377
8905,7808
3842,180
4734,4015
9818,2086
8207,5692
8578,2556
4076,8553
2804,9142
5668,3182
8946,2064
113,4778
1795,5140
6430,3146
3384,2253
2806,2104
265,6839
2715,8331
7344,6306
5599,2892
7538,1173
7810,2025
8117,7088
3912,9698
5635,8217
5718,4736
234,5256
3881,6389
8637,78
8228,6223
2794,656
5236,3527
4232,7618
7761,8518
8365,2510
6371,2758
618,1027
3950,1894
2420,1114
1596,5080
4848,4692
4982,5700
3658,8752
3759,8304
6465,5449
7452,4999
2066,5083
9539,9733
4480,9990
3424,9253
9389,8171
1678,4065
2040,2323
4072,6569
115,1711
5548,8864
3519,4170
3288,9887
7750,8955
9589,3292
8885,7783
5820,2614
5620,4227
7257,7095
4820,5335
5835,428
2436,9197
2660,6369
4431,1097
3908,5253
6757,6451
2348,2525
580,4959
129,9317
7828,7310
1328,5424
2572,5309
7192,3968
2708,2603
2856,9233
6072,2521
2246,4880
757,9290
3257,5402
2691,5625
8180,5247
4015,8073
560,2693
4068,743
8532,5064
6198,668
2020,6591
8266,2800
7363,522
1109,104
2885,8391
3552,7280
54,3364
9429,403
5137,2623
6040,103
2174,1434
1509,854
6012,2330
2018,5638
38,3710
1360,8938
2084,9948
7508,7650
4817,8039
748,2526
6421,125
6768,160
5822,7933
9495,7630
2400,837
6723,8711
9894,2330
4890,2509
7523,3441
2,3328
6122,8506
1543,2780
646,1404
6940,9273
8855,987
685,1120
6186,3126
6668,2173
4499,5533
64,1391
7625,9584
9078,125
8495,9923
9155,7795
3275,9598
1719,3737
8708,9920
9119,3861
1821,4371
7544,1479
8680,7866
8859,7586
1913,5319
8617,3611
5928,826
1252,8633
4866,2132
7031,653
2957,2554
83,1163
8566,2692
824,2150
3609,9957
7468,6105
3452,7973
6843,9938
8105,2377
4267,4441
9782,4020
3050,558
1426,4759
2374,9457
5870,5765
1001,4171
3509,5106
4559,9482
2329,4921
6614,6809
9404,2075
5073,5037
7289,8645
4153,2748
9325,107
9056,9065
9636,1553
7267,4570
1428,1417
987,6523
3248,4614
7952,8795
8570,2239
4427,9219
8681,5935
1094,4247
4658,4201
2195,9877
4182,1416
8934,6907
9608,7285
5071,421
6393,3986
3016,9107
1314,4275
3527,4345
5117,3084
8848,353
8689,5413
7467,9915
8168,2523
8957,5924
5166,7200
6406,6436
2616,1874
9350,8833
4351,6121
9244,2978
2872,8026
1693,9134
4657,6137
2205,8546
5609,2763
1134,9073
2477,8361
3666,4949
7707,2512
8798,836
9540,5510
829,2767
9555,3351
2173,3492
2101,6685
1675,2483
9524,6574
9798,9357
7476,3071
1746,7000
6984,7095
7804,8479
2466,6222
3205,7782
86,7556
1981,7548
7529,9710
1245,2089
4619,9258
5600,1223
3246,772
3503,8940
2066,8658
9304,1045
1551,6618
8730,8111
8558,1427
3136,1023
8501,7848
9735,4418
4173,8377
8142,302
9377,4764
3065,4695
1988,5233
3410,461
7967,7843
8285,499
2231,6394
5573,6539
6167,6221
4424,44
3455,8116
7020,2405
1049,7180
2541,9580
7267,7012
1861,4687
6158,6692
950,4428
8338,2782
6631,7228
5020,2012
2344,5481
1013,5257
9251,4225
6208,60
5633,9907
8655,7822
4886,6278
7458,7661
5067,2760
2750,5161
3398,3732
3862,5723
9112,8733
8633,9094
3715,7799
9912,2053
4037,6149
3281,9620
2997,9324
316,8811
921,3767
4626,2341
2706,3044
7317,5039
4085,1627
4465,6011
5062,3423
2093,580
7907,4221
7821,1052
106,4498
2967,7858
9288,1673
4751,8895
7599,2433
130,9567
9315,3100
8252,1741
5698,5396
7926,8486
9694,5305
9919,160
6232,5142
7334,3028
1114,2977
4977,6
4560,7376
1245,8965
5092,5417
1395,1646
5766,354
2275,3627
1684,7479
880,5737
2123,7946
3464,1991
1498,9477
7646,8778
3071,8459
5557,1661
1393,732
4299,1686
2026,8199
7775,8740
238,3322
1089,7604
5164,1733
8613,1747
1072,6396
9540,7614
9954,1835
7919,9477
1023,5140
9600,4526
8657,3427
5615,2181
7246,5091
3005,401
3274,2890
8977,4258
346,3887
8637,5767
1031,2396
9372,5964
3690,4622
8810,2384
8506,2489
8063,2084
6783,6345
6906,4992
2514,6067
1975,9872
4499,4426
7980,6619
7574,3709
5062,5364
9179,6429
4922,9577
6265,4685
6282,5225
2647,354
3159,2899
7543,5066
6542,5529
4527,5241
9696,7779
8548,5230
4721,4784
3077,4244
9325,712
8337,708
3090,6732
9815,2008
8366,3599
6376,8938
7670,4894
1387,3243
9807,7498
2285,3984
2301,7735
8370,695
294,2460
9820,3351
9714,6427
871,2469
7106,4555
991,9267
2057,9232
7487,7907
5227,6333
6631,5577
4481,6415
6217,4270
422,8314
480,2849
7490,7490
2637,9624
496,5120
6175,4244
8717,8452
8430,1122
7856,7401
7477,686
640,1460
410,2210
3975,3702
2170,2044
6513,8145
8550,1038
9568,295
9716,1167
4400,5262
8116,2847
2194,2592
7760,6535
5223,5551
3454,3391
6971,1622
2837,3193
1563,5978
2394,1802
260,3151
6678,4681
394,8103
9877,3024
4689,4405
2462,6992
2524,8560
4554,2705
9392,9171
2483,2262
9299,4001
5162,6159
1670,6246
4917,9784
9565,9512
5203,2351
551,2060
1309,9363
1406,1541
6460,2247
7565,8840
7697,5414
8489,4987
9332,9793
8973,9483
4636,6644
3542,6173
7655,8870
5399,8476
6152,3775
2218,7713
1771,9956
20,7713
1237,7886
8964,7856
3100,2136
3528,6307
5552,7447
443,7139
3318,516
3807,62
8399,8421
7235,7063
6665,5962
4673,3133
4817,4706
1767,5770
3732,7358
5439,1586
7041,5693
7677,8411
7580,7223
1205,8379
6913,3942
5447,4125
2899,2813
8248,9918
1697,9612
9726,4532
5427,220
6295,8189
9191,3845
7927,3589
9826,4640
2332,9650
69,4662
2079,5722
1342,1031
2858,372
4136,7190
4144,4236
5552,8241
1390,4399
6692,6655
5660,5334
1114,3363
2559,6464
3995,2749
9822,2232
7674,4495
7135,3478
2645,1692
590,9905
9207,1148
7945,9778
6727,7437
4539,6820
8880,1284
3,631
8750,145
9424,6755
6738,9296
2347,586
706,604
3601,8566
3712,4686
1724,2770
357,4115
429,2709
9674,4379
3640,5224
7203,7198
2363,6249
